time(s),sigal
0.007392290249433106,8
0.007414965986394558,10
0.007437641723356009,9
0.0074603174603174605,9
0.007482993197278911,8
0.007505668934240363,-1
0.007528344671201814,-8
0.007551020408163266,-11
0.0075736961451247165,-7
0.007596371882086168,-10
0.007619047619047619,-12
0.00764172335600907,-10
0.007664399092970522,-9
0.0076870748299319724,-9
0.007709750566893424,-10
0.007732426303854875,-8
0.007755102040816327,1
0.0077777777777777776,11
0.007800453514739229,13
0.007823129251700681,6
0.007845804988662131,8
0.007868480725623583,9
0.007891156462585034,7
0.007913832199546486,7
0.007936507936507936,6
0.007959183673469388,7
0.00798185941043084,8
0.00800453514739229,1
0.008027210884353741,-9
0.008049886621315193,-11
0.008072562358276645,-9
0.008095238095238095,-10
0.008117913832199546,-10
0.008140589569160998,-8
0.00816326530612245,-8
0.0081859410430839,-9
0.008208616780045351,-10
0.008231292517006803,-10
0.008253968253968255,-3
0.008276643990929705,8
0.008299319727891157,13
0.008321995464852608,8
0.008344671201814058,7
0.00836734693877551,9
0.008390022675736962,8
0.008412698412698413,4
0.008435374149659863,5
0.008458049886621315,4
0.008480725623582767,2
0.008503401360544218,0
0.008526077097505668,-9
0.00854875283446712,-13
0.008571428571428572,-8
0.008594104308390022,-9
0.008616780045351474,-11
0.008639455782312925,-11
0.008662131519274377,-10
0.008684807256235827,-9
0.008707482993197279,-9
0.00873015873015873,-6
0.008752834467120182,-2
0.008775510204081632,8
0.008798185941043084,11
0.008820861678004535,7
0.008843537414965987,9
0.008866213151927437,9
0.008888888888888889,6
0.00891156462585034,7
0.00893424036281179,8
0.008956916099773242,7
0.008979591836734694,7
0.009002267573696146,2
0.009024943310657596,-10
0.009047619047619047,-11
0.009070294784580499,-10
0.00909297052154195,-10
0.0091156462585034,-12
0.009138321995464853,-9
0.009160997732426304,-7
0.009183673469387756,-11
0.009206349206349206,-13
0.009229024943310658,-13
0.00925170068027211,-3
0.00927437641723356,7
0.009297052154195011,7
0.009319727891156463,4
0.009342403628117914,4
0.009365079365079364,10
0.009387755102040816,9
0.009410430839002268,7
0.00943310657596372,7
0.00945578231292517,7
0.009478458049886621,8
0.009501133786848073,0
0.009523809523809525,-11
0.009546485260770975,-14
0.009569160997732426,-12
0.009591836734693878,-13
0.009614512471655328,-12
0.00963718820861678,-9
0.009659863945578231,-9
0.009682539682539683,-8
0.009705215419501133,-5
0.009727891156462585,-6
0.009750566893424037,-1
0.009773242630385488,12
0.009795918367346938,12
0.00981859410430839,8
0.009841269841269842,8
0.009863945578231292,11
0.009886621315192743,13
0.009909297052154195,12
0.009931972789115647,10
0.009954648526077097,11
0.009977324263038548,10
0.01,3
0.010022675736961452,-7
0.010045351473922902,-11
0.010068027210884354,-10
0.010090702947845805,-7
0.010113378684807257,-8
0.010136054421768707,-10
0.010158730158730159,-10
0.01018140589569161,-10
0.01020408163265306,-10
0.010226757369614512,-9
0.010249433106575964,-3
0.010272108843537416,9
0.010294784580498866,11
0.010317460317460317,9
0.010340136054421769,6
0.01036281179138322,6
0.01038548752834467,9
0.010408163265306122,6
0.010430839002267574,7
0.010453514739229026,7
0.010476190476190476,8
0.010498866213151927,-1
0.01052154195011338,-11
0.01054421768707483,-14
0.01056689342403628,-14
0.010589569160997733,-11
0.010612244897959184,-10
0.010634920634920634,-12
0.010657596371882086,-13
0.010680272108843538,-12
0.01070294784580499,-10
0.01072562358276644,-9
0.010748299319727891,-6
0.010770975056689343,3
0.010793650793650795,11
0.010816326530612244,5
0.010839002267573696,5
0.010861678004535148,7
0.010884353741496598,5
0.01090702947845805,2
0.010929705215419501,4
0.010952380952380953,3
0.010975056689342403,5
0.010997732426303855,1
0.011020408163265306,-9
0.011043083900226758,-14
0.011065759637188208,-13
0.01108843537414966,-9
0.011111111111111112,-11
0.011133786848072562,-9
0.011156462585034013,-9
0.011179138321995465,-11
0.011201814058956917,-8
0.011224489795918367,-6
0.011247165532879818,0
0.01126984126984127,9
0.011292517006802722,13
0.011315192743764172,10
0.011337868480725623,10
0.011360544217687075,14
0.011383219954648527,11
0.011405895691609977,9
0.011428571428571429,9
0.01145124716553288,9
0.01147392290249433,8
0.011496598639455782,5
0.011519274376417234,-6
0.011541950113378685,-13
0.011564625850340135,-8
0.011587301587301587,-8
0.011609977324263039,-12
0.01163265306122449,-9
0.01165532879818594,-9
0.011678004535147392,-11
0.011700680272108844,-9
0.011723356009070296,-8
0.011746031746031746,-1
0.011768707482993197,7
0.011791383219954649,13
0.011814058956916099,12
0.01183673469387755,9
0.011859410430839002,13
0.011882086167800454,10
0.011904761904761904,9
0.011927437641723356,13
0.011950113378684808,10
0.01197278911564626,7
0.01199546485260771,4
0.012018140589569161,-4
0.012040816326530613,-9
0.012063492063492064,-8
0.012086167800453514,-7
0.012108843537414966,-8
0.012131519274376418,-9
0.012154195011337868,-7
0.01217687074829932,-7
0.012199546485260771,-7
0.012222222222222223,-8
0.012244897959183673,-3
0.012267573696145125,4
0.012290249433106576,11
0.012312925170068028,11
0.012335600907029478,9
0.01235827664399093,10
0.012380952380952381,8
0.012403628117913831,9
0.012426303854875283,8
0.012448979591836735,8
0.012471655328798186,9
0.012494331065759636,3
0.012517006802721088,-8
0.01253968253968254,-13
0.012562358276643992,-12
0.012585034013605442,-10
0.012607709750566893,-10
0.012630385487528345,-9
0.012653061224489797,-11
0.012675736961451247,-12
0.012698412698412698,-9
0.01272108843537415,-8
0.0127437641723356,-6
0.012766439909297052,4
0.012789115646258504,14
0.012811791383219955,11
0.012834467120181405,9
0.012857142857142857,11
0.012879818594104309,10
0.01290249433106576,9
0.01292517006802721,8
0.012947845804988662,5
0.012970521541950114,6
0.012993197278911565,-1
0.013015873015873015,-6
0.013038548752834467,-7
0.013061224489795919,-9
0.013083900226757369,-7
0.01310657596371882,-8
0.013129251700680272,-8
0.013151927437641724,-7
0.013174603174603174,-9
0.013197278911564626,-9
0.013219954648526077,-9
0.013242630385487529,-4
0.013265306122448979,7
0.01328798185941043,14
0.013310657596371882,11
0.013333333333333334,9
0.013356009070294784,13
0.013378684807256236,9
0.013401360544217688,10
0.013424036281179138,7
0.01344671201814059,5
0.013469387755102041,7
0.013492063492063493,0
0.013514739229024943,-7
0.013537414965986394,-14
0.013560090702947846,-12
0.013582766439909298,-9
0.013605442176870748,-12
0.0136281179138322,-12
0.013650793650793651,-11
0.013673469387755101,-10
0.013696145124716553,-10
0.013718820861678005,-9
0.013741496598639456,-3
0.013764172335600906,5
0.013786848072562358,15
0.01380952380952381,11
0.013832199546485261,10
0.013854875283446711,11
0.013877551020408163,9
0.013900226757369615,10
0.013922902494331067,11
0.013945578231292517,9
0.013968253968253968,10
0.01399092970521542,6
0.01401360544217687,-2
0.014036281179138322,-8
0.014058956916099773,-7
0.014081632653061225,-6
0.014104308390022675,-6
0.014126984126984127,-6
0.014149659863945578,-2
0.01417233560090703,-3
0.01419501133786848,-3
0.014217687074829932,-4
0.014240362811791384,-1
0.014263038548752835,8
0.014285714285714285,17
0.014308390022675737,16
0.014331065759637189,10
0.014353741496598639,15
0.01437641723356009,12
0.014399092970521542,12
0.014421768707482994,12
0.014444444444444444,8
0.014467120181405895,10
0.014489795918367347,7
0.014512471655328799,-1
0.014535147392290249,-11
0.0145578231292517,-10
0.014580498866213152,-9
0.014603174603174604,-8
0.014625850340136054,-10
0.014648526077097506,-8
0.014671201814058957,-10
0.014693877551020407,-9
0.014716553287981859,-5
0.01473922902494331,-6
0.014761904761904763,3
0.014784580498866213,18
0.014807256235827664,17
0.014829931972789116,11
0.014852607709750568,11
0.014875283446712018,14
0.01489795918367347,12
0.014920634920634921,11
0.014943310657596371,10
0.014965986394557823,6
0.014988662131519274,6
0.015011337868480726,-1
0.015034013605442176,-9
0.015056689342403628,-7
0.01507936507936508,-7
0.015102040816326531,-7
0.015124716553287981,-7
0.015147392290249433,-8
0.015170068027210885,-8
0.015192743764172336,-9
0.015215419501133786,-6
0.015238095238095238,-4
0.01526077097505669,4
0.01528344671201814,13
0.015306122448979591,14
0.015328798185941043,11
0.015351473922902495,12
0.015374149659863945,11
0.015396825396825397,11
0.015419501133786848,13
0.0154421768707483,13
0.01546485260770975,13
0.015487528344671202,9
0.015510204081632653,0
0.015532879818594105,-8
0.015555555555555555,-7
0.015578231292517007,-7
0.015600907029478459,-10
0.015623582766439909,-4
0.015646258503401362,-6
0.015668934240362812,-5
0.015691609977324262,-3
0.015714285714285715,-5
0.015736961451247165,-1
0.015759637188208615,4
0.01578231292517007,15
0.01580498866213152,15
0.015827664399092972,12
0.015850340136054422,12
0.015873015873015872,12
0.015895691609977326,12
0.015918367346938776,13
0.015941043083900226,13
0.01596371882086168,12
0.01598639455782313,11
0.01600907029478458,1
0.016031746031746032,-10
0.016054421768707482,-9
0.016077097505668936,-6
0.016099773242630386,-8
0.016122448979591836,-8
0.01614512471655329,-8
0.01616780045351474,-6
0.01619047619047619,-7
0.016213151927437643,-11
0.016235827664399093,-4
0.016258503401360543,1
0.016281179138321996,13
0.016303854875283446,13
0.0163265306122449,7
0.01634920634920635,8
0.0163718820861678,9
0.016394557823129253,11
0.016417233560090703,11
0.016439909297052153,8
0.016462585034013606,9
0.016485260770975056,8
0.01650793650793651,-2
0.01653061224489796,-12
0.01655328798185941,-11
0.016575963718820863,-7
0.016598639455782313,-7
0.016621315192743763,-8
0.016643990929705216,-8
0.016666666666666666,-5
0.016689342403628116,-7
0.01671201814058957,-7
0.01673469387755102,-5
0.016757369614512473,3
0.016780045351473923,12
0.016802721088435373,11
0.016825396825396827,8
0.016848072562358277,10
0.016870748299319727,11
0.01689342403628118,11
0.01691609977324263,8
0.01693877551020408,8
0.016961451247165533,10
0.016984126984126983,7
0.017006802721088437,0
0.017029478458049887,-9
0.017052154195011337,-10
0.01707482993197279,-7
0.01709750566893424,-9
0.01712018140589569,-8
0.017142857142857144,-8
0.017165532879818594,-6
0.017188208616780044,-7
0.017210884353741497,-7
0.017233560090702947,-4
0.0172562358276644,0
0.01727891156462585,15
0.0173015873015873,14
0.017324263038548754,8
0.017346938775510204,10
0.017369614512471654,9
0.017392290249433107,9
0.017414965986394557,8
0.01743764172335601,6
0.01746031746031746,4
0.01748299319727891,6
0.017505668934240364,-1
0.017528344671201814,-8
0.017551020408163264,-10
0.017573696145124718,-8
0.017596371882086168,-6
0.017619047619047618,-6
0.01764172335600907,-9
0.01766439909297052,-7
0.017687074829931974,-8
0.017709750566893424,-11
0.017732426303854874,-8
0.017755102040816328,1
0.017777777777777778,11
0.017800453514739228,13
0.01782312925170068,9
0.01784580498866213,9
0.01786848072562358,10
0.017891156462585035,7
0.017913832199546485,10
0.017936507936507938,10
0.017959183673469388,7
0.017981859410430838,6
0.01800453514739229,2
0.01802721088435374,-9
0.01804988662131519,-13
0.018072562358276645,-10
0.018095238095238095,-12
0.018117913832199545,-14
0.018140589569160998,-10
0.018163265306122448,-12
0.0181859410430839,-9
0.01820861678004535,-9
0.0182312925170068,-7
0.018253968253968255,1
0.018276643990929705,11
0.018299319727891155,11
0.01832199546485261,7
0.01834467120181406,8
0.018367346938775512,10
0.018390022675736962,10
0.018412698412698412,8
0.018435374149659865,9
0.018458049886621315,7
0.018480725623582765,6
0.01850340136054422,-1
0.01852607709750567,-10
0.01854875283446712,-12
0.018571428571428572,-8
0.018594104308390022,-9
0.018616780045351475,-10
0.018639455782312925,-11
0.018662131519274375,-13
0.01868480725623583,-7
0.01870748299319728,-7
0.01873015873015873,-7
0.018752834467120182,-4
0.018775510204081632,10
0.018798185941043082,13
0.018820861678004536,8
0.018843537414965986,7
0.01886621315192744,9
0.01888888888888889,9
0.01891156462585034,7
0.018934240362811793,8
0.018956916099773242,7
0.018979591836734692,7
0.019002267573696146,1
0.019024943310657596,-11
0.01904761904761905,-14
0.0190702947845805,-12
0.01909297052154195,-11
0.019115646258503403,-12
0.019138321995464853,-13
0.019160997732426303,-9
0.019183673469387756,-11
0.019206349206349206,-10
0.019229024943310656,-8
0.01925170068027211,-1
0.01927437641723356,9
0.019297052154195013,13
0.019319727891156463,9
0.019342403628117913,8
0.019365079365079366,9
0.019387755102040816,4
0.019410430839002266,6
0.01943310657596372,5
0.01945578231292517,4
0.01947845804988662,5
0.019501133786848073,-1
0.019523809523809523,-8
0.019546485260770977,-12
0.019569160997732427,-9
0.019591836734693877,-10
0.01961451247165533,-13
0.01963718820861678,-12
0.01965986394557823,-9
0.019682539682539683,-8
0.019705215419501133,-8
0.019727891156462583,-7
0.019750566893424037,-3
0.019773242630385487,9
0.01979591836734694,10
0.01981859410430839,9
0.01984126984126984,9
0.019863945578231294,8
0.019886621315192744,8
0.019909297052154194,6
0.019931972789115647,6
0.019954648526077097,7
0.01997732426303855,5
0.02,-2
0.02002267573696145,-7
0.020045351473922904,-12
0.020068027210884354,-10
0.020090702947845804,-12
0.020113378684807257,-10
0.020136054421768707,-11
0.020158730158730157,-11
0.02018140589569161,-9
0.02020408163265306,-8
0.020226757369614514,-8
0.020249433106575964,-5
0.020272108843537414,3
0.020294784580498867,9
0.020317460317460317,7
0.020340136054421767,5
0.02036281179138322,11
0.02038548752834467,9
0.02040816326530612,8
0.020430839002267574,8
0.020453514739229024,9
0.020476190476190478,10
0.020498866213151928,3
0.020521541950113378,-9
0.02054421768707483,-12
0.02056689342403628,-11
0.02058956916099773,-9
0.020612244897959184,-11
0.020634920634920634,-12
0.020657596371882084,-9
0.020680272108843538,-9
0.020702947845804988,-9
0.02072562358276644,-7
0.02074829931972789,-1
0.02077097505668934,7
0.020793650793650795,13
0.020816326530612245,9
0.020839002267573695,8
0.020861678004535148,11
0.020884353741496598,8
0.02090702947845805,10
0.0209297052154195,7
0.02095238095238095,7
0.020975056689342405,6
0.020997732426303855,-2
0.021020408163265305,-10
0.02104308390022676,-15
0.02106575963718821,-13
0.02108843537414966,-11
0.021111111111111112,-12
0.02113378684807256,-10
0.021156462585034015,-9
0.021179138321995465,-10
0.021201814058956915,-7
0.02122448979591837,-7
0.02124716553287982,-3
0.02126984126984127,7
0.021292517006802722,12
0.021315192743764172,7
0.021337868480725622,7
0.021360544217687075,6
0.021383219954648525,8
0.02140589569160998,9
0.02142857142857143,10
0.02145124716553288,8
0.021473922902494332,10
0.021496598639455782,3
0.021519274376417232,-7
0.021541950113378686,-10
0.021564625850340136,-9
0.02158730158730159,-7
0.02160997732426304,-10
0.02163265306122449,-10
0.021655328798185942,-11
0.021678004535147392,-8
0.021700680272108842,-9
0.021723356009070296,-7
0.021746031746031746,-4
0.021768707482993196,6
0.02179138321995465,15
0.0218140589569161,12
0.021836734693877553,11
0.021859410430839003,12
0.021882086167800453,10
0.021904761904761906,9
0.021927437641723356,11
0.021950113378684806,13
0.02197278911564626,10
0.02199546485260771,5
0.02201814058956916,-2
0.022040816326530613,-12
0.022063492063492063,-8
0.022086167800453516,-6
0.022108843537414966,-8
0.022131519274376416,-7
0.02215419501133787,-6
0.02217687074829932,-7
0.02219954648526077,-7
0.022222222222222223,-5
0.022244897959183673,-1
0.022267573696145123,9
0.022290249433106576,14
0.022312925170068026,13
0.02233560090702948,10
0.02235827664399093,12
0.02238095238095238,10
0.022403628117913833,6
0.022426303854875283,9
0.022448979591836733,9
0.022471655328798187,4
0.022494331065759637,2
0.02251700680272109,-5
0.02253968253968254,-12
0.02256235827664399,-12
0.022585034013605444,-9
0.022607709750566893,-9
0.022630385487528343,-8
0.022653061224489797,-4
0.022675736961451247,-8
0.022698412698412697,-8
0.02272108843537415,-7
0.0227437641723356,-7
0.022766439909297054,6
0.022789115646258504,11
0.022811791383219954,9
0.022834467120181407,8
0.022857142857142857,9
0.022879818594104307,11
0.02290249433106576,9
0.02292517006802721,10
0.02294784580498866,7
0.022970521541950114,7
0.022993197278911564,3
0.023015873015873017,-6
0.023038548752834467,-11
0.023061224489795917,-10
0.02308390022675737,-9
0.02310657596371882,-9
0.02312925170068027,-8
0.023151927437641724,-10
0.023174603174603174,-9
0.023197278911564624,-7
0.023219954648526078,-7
0.023242630385487528,-4
0.02326530612244898,5
0.02328798185941043,10
0.02331065759637188,12
0.023333333333333334,9
0.023356009070294784,8
0.023378684807256234,10
0.023401360544217688,9
0.023424036281179138,12
0.02344671201814059,11
0.02346938775510204,10
0.02349206349206349,4
0.023514739229024945,-6
0.023537414965986395,-14
0.023560090702947845,-9
0.023582766439909298,-7
0.023605442176870748,-6
0.023628117913832198,-6
0.02365079365079365,-4
0.0236734693877551,-7
0.023696145124716555,-9
0.023718820861678005,-5
0.023741496598639455,-4
0.023764172335600908,6
0.023786848072562358,16
0.023809523809523808,12
0.02383219954648526,6
0.02385487528344671,11
0.02387755102040816,9
0.023900226757369615,8
0.023922902494331065,10
0.02394557823129252,10
0.02396825396825397,7
0.02399092970521542,5
0.024013605442176872,-2
0.024036281179138322,-10
0.024058956916099772,-6
0.024081632653061225,-2
0.024104308390022675,-3
0.02412698412698413,-6
0.02414965986394558,-6
0.02417233560090703,-9
0.024195011337868482,-9
0.024217687074829932,-8
0.024240362811791382,-4
0.024263038548752835,5
0.024285714285714285,15
0.024308390022675735,9
0.02433106575963719,6
0.02435374149659864,8
0.024376417233560092,9
0.024399092970521542,10
0.024421768707482992,11
0.024444444444444446,11
0.024467120181405896,11
0.024489795918367346,10
0.0245124716553288,-1
0.02453514739229025,-8
0.0245578231292517,-7
0.024580498866213153,-3
0.024603174603174603,-6
0.024625850340136056,-4
0.024648526077097506,-4
0.024671201814058956,-5
0.02469387755102041,-3
0.02471655328798186,-5
0.02473922902494331,0
0.024761904761904763,9
0.024784580498866213,18
0.024807256235827663,14
0.024829931972789116,10
0.024852607709750566,16
0.02487528344671202,12
0.02489795918367347,9
0.02492063492063492,13
0.024943310657596373,13
0.024965986394557823,10
0.024988662131519273,8
0.025011337868480726,-2
0.025034013605442176,-10
0.02505668934240363,-7
0.02507936507936508,-1
0.02510204081632653,2
0.025124716553287983,-4
0.025147392290249433,-3
0.025170068027210883,-4
0.025192743764172337,-5
0.025215419501133787,-2
0.025238095238095237,-2
0.02526077097505669,7
0.02528344671201814,16
0.025306122448979593,14
0.025328798185941043,12
0.025351473922902493,14
0.025374149659863947,13
0.025396825396825397,13
0.025419501133786847,12
0.0254421768707483,15
0.02546485260770975,13
0.0254875283446712,10
0.025510204081632654,1
0.025532879818594104,-7
0.025555555555555557,-5
0.025578231292517007,-4
0.025600907029478457,-4
0.02562358276643991,-6
0.02564625850340136,-3
0.02566893424036281,-3
0.025691609977324264,1
0.025714285714285714,-2
0.025736961451247164,0
0.025759637188208617,8
0.025782312925170067,17
0.02580498866213152,18
0.02582766439909297,11
0.02585034013605442,10
0.025873015873015874,13
0.025895691609977324,11
0.025918367346938774,13
0.025941043083900227,14
0.025963718820861677,12
0.02598639455782313,11
0.02600907029478458,2
0.02603174603174603,-5
0.026054421768707484,-7
0.026077097505668934,-3
0.026099773242630384,-7
0.026122448979591838,-9
0.026145124716553288,-5
0.026167800453514738,-7
0.02619047619047619,-6
0.02621315192743764,-7
0.026235827664399095,-3
0.026258503401360545,6
0.026281179138321994,14
0.026303854875283448,18
0.026326530612244898,11
0.026349206349206348,10
0.0263718820861678,12
0.02639455782312925,7
0.0264172335600907,8
0.026439909297052155,9
0.026462585034013605,10
0.026485260770975058,11
0.026507936507936508,-1
0.026530612244897958,-12
0.02655328798185941,-10
0.02657596371882086,-7
0.02659863945578231,-7
0.026621315192743765,-11
0.026643990929705215,-7
0.02666666666666667,-5
0.02668934240362812,-5
0.02671201814058957,-5
0.026734693877551022,-5
0.026757369614512472,2
0.02678004535147392,9
0.026802721088435375,9
0.026825396825396825,6
0.026848072562358275,8
0.02687074829931973,6
0.02689342403628118,6
0.026916099773242632,5
0.026938775510204082,6
0.026961451247165532,8
0.026984126984126985,7
0.027006802721088435,-3
0.027029478458049885,-10
0.02705215419501134,-14
0.02707482993197279,-10
0.02709750566893424,-9
0.027120181405895692,-7
0.027142857142857142,-8
0.027165532879818596,-11
0.027188208616780046,-6
0.027210884353741496,-6
0.02723356009070295,-6
0.0272562358276644,2
