time(s),sigal
0.0074603174603174605,-14
0.007482993197278911,-8
0.007505668934240363,6
0.007528344671201814,-7
0.007551020408163266,-13
0.0075736961451247165,5
0.007596371882086168,5
0.007619047619047619,-10
0.00764172335600907,-3
0.007664399092970522,13
0.0076870748299319724,-2
0.007709750566893424,-14
0.007732426303854875,4
0.007755102040816327,6
0.0077777777777777776,-9
0.007800453514739229,-3
0.007823129251700681,12
0.007845804988662131,-1
0.007868480725623583,-12
0.007891156462585034,5
0.007913832199546486,4
0.007936507936507936,-11
0.007959183673469388,-7
0.00798185941043084,12
0.00800453514739229,0
0.008027210884353741,-13
0.008049886621315193,6
0.008072562358276645,10
0.008095238095238095,-11
0.008117913832199546,-6
0.008140589569160998,10
0.00816326530612245,-2
0.0081859410430839,-15
0.008208616780045351,6
0.008231292517006803,8
0.008253968253968255,-12
0.008276643990929705,-9
0.008299319727891157,12
0.008321995464852608,3
0.008344671201814058,-11
0.00836734693877551,5
0.008390022675736962,9
0.008412698412698413,-10
0.008435374149659863,-6
0.008458049886621315,10
0.008480725623582767,-1
0.008503401360544218,-14
0.008526077097505668,1
0.00854875283446712,10
0.008571428571428572,-8
0.008594104308390022,-12
0.008616780045351474,8
0.008639455782312925,1
0.008662131519274377,-14
0.008684807256235827,-2
0.008707482993197279,7
0.00873015873015873,-10
0.008752834467120182,-13
0.008775510204081632,7
0.008798185941043084,4
0.008820861678004535,-14
0.008843537414965987,-4
0.008866213151927437,8
0.008888888888888889,-10
0.00891156462585034,-14
0.00893424036281179,5
0.008956916099773242,1
0.008979591836734694,-14
0.009002267573696146,-2
0.009024943310657596,12
0.009047619047619047,-3
0.009070294784580499,-12
0.00909297052154195,6
0.0091156462585034,3
0.009138321995464853,-14
0.009160997732426304,-5
0.009183673469387756,11
0.009206349206349206,-3
0.009229024943310658,-11
0.00925170068027211,8
0.00927437641723356,4
0.009297052154195011,-15
0.009319727891156463,-4
0.009342403628117914,9
0.009365079365079364,-6
0.009387755102040816,-16
0.009410430839002268,1
0.00943310657596372,3
0.00945578231292517,-14
0.009478458049886621,-7
0.009501133786848073,11
0.009523809523809525,-4
0.009546485260770975,-18
0.009569160997732426,3
0.009591836734693878,7
0.009614512471655328,-13
0.00963718820861678,-12
0.009659863945578231,7
0.009682539682539683,-2
0.009705215419501133,-17
0.009727891156462585,-2
0.009750566893424037,4
0.009773242630385488,-14
0.009795918367346938,-13
0.00981859410430839,6
0.009841269841269842,-6
0.009863945578231292,-16
0.009886621315192743,0
0.009909297052154195,7
0.009931972789115647,-13
0.009954648526077097,-10
0.009977324263038548,7
0.01,-1
0.010022675736961452,-13
0.010045351473922902,0
0.010068027210884354,7
0.010090702947845805,-8
0.010113378684807257,-11
0.010136054421768707,9
0.010158730158730159,3
0.01018140589569161,-17
0.01020408163265306,-2
0.010226757369614512,11
0.010249433106575964,-4
0.010272108843537416,-7
0.010294784580498866,5
0.010317460317460317,2
0.010340136054421769,-13
0.01036281179138322,-5
0.01038548752834467,9
0.010408163265306122,-6
0.010430839002267574,-13
0.010453514739229026,2
0.010476190476190476,2
0.010498866213151927,-16
0.01052154195011338,-5
0.01054421768707483,6
0.01056689342403628,-11
0.010589569160997733,-17
0.010612244897959184,1
0.010634920634920634,1
0.010657596371882086,-18
0.010680272108843538,-13
0.01070294784580499,5
0.01072562358276644,-8
0.010748299319727891,-14
0.010770975056689343,1
0.010793650793650795,1
0.010816326530612244,-16
0.010839002267573696,-9
0.010861678004535148,7
0.010884353741496598,-7
0.01090702947845805,-14
0.010929705215419501,2
0.010952380952380953,1
0.010975056689342403,-13
0.010997732426303855,-10
0.011020408163265306,7
0.011043083900226758,-4
0.011065759637188208,-14
0.01108843537414966,0
0.011111111111111112,2
0.011133786848072562,-13
0.011156462585034013,-9
0.011179138321995465,6
0.011201814058956917,-4
0.011224489795918367,-13
0.011247165532879818,1
0.01126984126984127,5
0.011292517006802722,-11
0.011315192743764172,-8
0.011337868480725623,8
0.011360544217687075,-2
0.011383219954648527,-16
0.011405895691609977,-4
0.011428571428571429,6
0.01145124716553288,-11
0.01147392290249433,-8
0.011496598639455782,7
0.011519274376417234,-1
0.011541950113378685,-13
0.011564625850340135,-1
0.011587301587301587,8
0.011609977324263039,-9
0.01163265306122449,-10
0.01165532879818594,6
0.011678004535147392,0
0.011700680272108844,-14
0.011723356009070296,-3
0.011746031746031746,11
0.011768707482993197,-8
0.011791383219954649,-10
0.011814058956916099,5
0.01183673469387755,0
0.011859410430839002,-11
0.011882086167800454,-4
0.011904761904761904,5
0.011927437641723356,-8
0.011950113378684808,-12
0.01197278911564626,3
0.01199546485260771,1
0.012018140589569161,-15
0.012040816326530613,-5
0.012063492063492064,7
0.012086167800453514,-5
0.012108843537414966,-13
0.012131519274376418,3
0.012154195011337868,5
0.01217687074829932,-13
0.012199546485260771,-8
0.012222222222222223,7
0.012244897959183673,-4
0.012267573696145125,-11
0.012290249433106576,2
0.012312925170068028,3
0.012335600907029478,-12
0.01235827664399093,-6
0.012380952380952381,6
0.012403628117913831,-6
0.012426303854875283,-13
0.012448979591836735,-1
0.012471655328798186,3
0.012494331065759636,-13
0.012517006802721088,-8
0.01253968253968254,8
0.012562358276643992,-3
0.012585034013605442,-14
0.012607709750566893,0
0.012630385487528345,5
0.012653061224489797,-12
0.012675736961451247,-12
0.012698412698412698,2
0.01272108843537415,-6
0.0127437641723356,-17
0.012766439909297052,-3
0.012789115646258504,5
0.012811791383219955,-11
0.012834467120181405,-10
0.012857142857142857,5
0.012879818594104309,-2
0.01290249433106576,-15
0.01292517006802721,-5
0.012947845804988662,6
0.012970521541950114,-7
0.012993197278911565,-9
0.013015873015873015,10
0.013038548752834467,1
0.013061224489795919,-16
0.013083900226757369,-4
0.01310657596371882,6
0.013129251700680272,-7
0.013151927437641724,-13
0.013174603174603174,4
0.013197278911564626,2
0.013219954648526077,-14
0.013242630385487529,-3
0.013265306122448979,7
0.01328798185941043,-5
0.013310657596371882,-11
0.013333333333333334,3
0.013356009070294784,2
0.013378684807256236,-14
0.013401360544217688,-6
0.013424036281179138,6
0.01344671201814059,-7
0.013469387755102041,-13
0.013492063492063493,3
0.013514739229024943,3
0.013537414965986394,-12
0.013560090702947846,-10
0.013582766439909298,4
0.013605442176870748,-10
0.0136281179138322,-16
0.013650793650793651,1
0.013673469387755101,5
0.013696145124716553,-14
0.013718820861678005,-9
0.013741496598639456,8
0.013764172335600906,-5
0.013786848072562358,-14
0.01380952380952381,0
0.013832199546485261,4
0.013854875283446711,-13
0.013877551020408163,-7
0.013900226757369615,7
0.013922902494331067,-2
0.013945578231292517,-9
0.013968253968253968,7
0.01399092970521542,10
0.01401360544217687,-8
0.014036281179138322,-8
0.014058956916099773,10
0.014081632653061225,1
0.014104308390022675,-14
0.014126984126984127,1
0.014149659863945578,9
0.01417233560090703,-7
0.01419501133786848,-9
0.014217687074829932,6
0.014240362811791384,-1
0.014263038548752835,-16
0.014285714285714285,2
0.014308390022675737,12
0.014331065759637189,-7
0.014353741496598639,-8
0.01437641723356009,8
0.014399092970521542,3
0.014421768707482994,-13
0.014444444444444444,-3
0.014467120181405895,5
0.014489795918367347,-9
0.014512471655328799,-14
0.014535147392290249,6
0.0145578231292517,4
0.014580498866213152,-18
0.014603174603174604,-6
0.014625850340136054,6
0.014648526077097506,-11
0.014671201814058957,-17
0.014693877551020407,3
0.014716553287981859,3
0.01473922902494331,-14
0.014761904761904763,-5
0.014784580498866213,10
0.014807256235827664,-6
0.014829931972789116,-15
0.014852607709750568,4
0.014875283446712018,1
0.01489795918367347,-15
0.014920634920634921,-5
0.014943310657596371,9
0.014965986394557823,-6
0.014988662131519274,-12
0.015011337868480726,6
0.015034013605442176,5
0.015056689342403628,-11
0.01507936507936508,-5
0.015102040816326531,12
0.015124716553287981,-3
0.015147392290249433,-12
0.015170068027210885,4
0.015192743764172336,8
0.015215419501133786,-9
0.015238095238095238,-7
0.01526077097505669,11
0.01528344671201814,-2
0.015306122448979591,-16
0.015328798185941043,-2
0.015351473922902495,6
0.015374149659863945,-11
0.015396825396825397,-8
0.015419501133786848,10
0.0154421768707483,-4
0.01546485260770975,-15
0.015487528344671202,3
0.015510204081632653,7
0.015532879818594105,-11
0.015555555555555555,-13
0.015578231292517007,9
0.015600907029478459,-1
0.015623582766439909,-13
0.015646258503401362,-1
0.015668934240362812,8
0.015691609977324262,-11
0.015714285714285715,-13
0.015736961451247165,6
0.015759637188208615,-2
0.01578231292517007,-15
0.01580498866213152,-4
0.015827664399092972,6
0.015850340136054422,-10
0.015873015873015872,-12
0.015895691609977326,5
0.015918367346938776,-1
0.015941043083900226,-15
0.01596371882086168,0
0.01598639455782313,9
0.01600907029478458,-7
0.016031746031746032,-12
0.016054421768707482,7
0.016077097505668936,1
0.016099773242630386,-15
0.016122448979591836,-7
0.01614512471655329,5
0.01616780045351474,-11
0.01619047619047619,-15
0.016213151927437643,5
0.016235827664399093,3
0.016258503401360543,-15
0.016281179138321996,-8
0.016303854875283446,8
0.0163265306122449,-7
0.01634920634920635,-13
0.0163718820861678,6
0.016394557823129253,6
0.016417233560090703,-14
0.016439909297052153,-8
0.016462585034013606,8
0.016485260770975056,-10
0.01650793650793651,-17
0.01653061224489796,2
0.01655328798185941,3
0.016575963718820863,-15
0.016598639455782313,-10
0.016621315192743763,9
0.016643990929705216,-5
0.016666666666666666,-15
0.016689342403628116,1
0.01671201814058957,5
0.01673469387755102,-13
0.016757369614512473,-9
0.016780045351473923,7
0.016802721088435373,-4
0.016825396825396827,-15
0.016848072562358277,0
0.016870748299319727,5
0.01689342403628118,-13
0.01691609977324263,-9
0.01693877551020408,6
0.016961451247165533,-4
0.016984126984126983,-16
0.017006802721088437,2
0.017029478458049887,5
0.017052154195011337,-15
0.01707482993197279,-11
0.01709750566893424,7
0.01712018140589569,-1
0.017142857142857144,-15
0.017165532879818594,-1
0.017188208616780044,9
0.017210884353741497,-8
0.017233560090702947,-11
0.0172562358276644,3
0.01727891156462585,-1
0.0173015873015873,-15
0.017324263038548754,-4
0.017346938775510204,5
0.017369614512471654,-11
0.017392290249433107,-9
0.017414965986394557,6
0.01743764172335601,-2
0.01746031746031746,-16
0.01748299319727891,-6
0.017505668934240364,5
0.017528344671201814,-11
0.017551020408163264,-15
0.017573696145124718,4
0.017596371882086168,-2
0.017619047619047618,-16
0.01764172335600907,-6
0.01766439909297052,6
0.017687074829931974,-9
0.017709750566893424,-15
0.017732426303854874,3
0.017755102040816328,0
0.017777777777777778,-16
0.017800453514739228,-8
0.01782312925170068,4
0.01784580498866213,-8
0.01786848072562358,-13
0.017891156462585035,4
0.017913832199546485,3
0.017936507936507938,-13
0.017959183673469388,-5
0.017981859410430838,6
0.01800453514739229,-6
0.01802721088435374,-17
0.01804988662131519,2
0.018072562358276645,1
0.018095238095238095,-18
0.018117913832199545,-10
0.018140589569160998,8
0.018163265306122448,-3
0.0181859410430839,-14
0.01820861678004535,4
0.0182312925170068,5
0.018253968253968255,-12
0.018276643990929705,-7
0.018299319727891155,7
0.01832199546485261,-3
0.01834467120181406,-12
0.018367346938775512,1
0.018390022675736962,4
0.018412698412698412,-14
0.018435374149659865,-12
0.018458049886621315,4
0.018480725623582765,-7
0.01850340136054422,-16
0.01852607709750567,-4
0.01854875283446712,2
0.018571428571428572,-14
0.018594104308390022,-14
0.018616780045351475,2
0.018639455782312925,-5
0.018662131519274375,-22
0.01868480725623583,-6
0.01870748299319728,3
0.01873015873015873,-14
0.018752834467120182,-18
0.018775510204081632,2
0.018798185941043082,-4
0.018820861678004536,-21
0.018843537414965986,-6
0.01886621315192744,3
0.01888888888888889,-11
0.01891156462585034,-15
0.018934240362811793,5
0.018956916099773242,-2
0.018979591836734692,-18
0.019002267573696146,-5
0.019024943310657596,3
0.01904761904761905,-13
0.0190702947845805,-18
0.01909297052154195,3
0.019115646258503403,0
0.019138321995464853,-17
0.019160997732426303,-8
0.019183673469387756,5
0.019206349206349206,-7
0.019229024943310656,-16
0.01925170068027211,1
0.01927437641723356,0
0.019297052154195013,-14
0.019319727891156463,-7
0.019342403628117913,7
0.019365079365079366,-4
0.019387755102040816,-14
0.019410430839002266,2
0.01943310657596372,4
0.01945578231292517,-14
0.01947845804988662,-9
0.019501133786848073,2
0.019523809523809523,-9
0.019546485260770977,-20
0.019569160997732427,-1
0.019591836734693877,2
0.01961451247165533,-19
0.01963718820861678,-14
0.01965986394557823,2
0.019682539682539683,-4
0.019705215419501133,-16
0.019727891156462583,3
0.019750566893424037,9
0.019773242630385487,-12
0.01979591836734694,-10
0.01981859410430839,8
0.01984126984126984,-2
0.019863945578231294,-15
0.019886621315192744,-4
0.019909297052154194,5
0.019931972789115647,-10
0.019954648526077097,-9
0.01997732426303855,7
0.02,0
0.02002267573696145,-13
0.020045351473922904,-3
0.020068027210884354,7
0.020090702947845804,-12
0.020113378684807257,-12
0.020136054421768707,7
0.020158730158730157,3
0.02018140589569161,-12
0.02020408163265306,-2
0.020226757369614514,11
0.020249433106575964,-8
0.020272108843537414,-13
0.020294784580498867,8
0.020317460317460317,4
0.020340136054421767,-12
0.02036281179138322,-2
0.02038548752834467,11
0.02040816326530612,-2
0.020430839002267574,-11
0.020453514739229024,7
0.020476190476190478,7
0.020498866213151928,-9
0.020521541950113378,-3
0.02054421768707483,12
0.02056689342403628,-3
0.02058956916099773,-12
0.020612244897959184,3
0.020634920634920634,6
0.020657596371882084,-15
0.020680272108843538,-8
0.020702947845804988,8
0.02072562358276644,-4
0.02074829931972789,-11
0.02077097505668934,7
0.020793650793650795,6
0.020816326530612245,-11
0.020839002267573695,-5
0.020861678004535148,5
0.020884353741496598,-5
0.02090702947845805,-17
0.0209297052154195,0
0.02095238095238095,5
0.020975056689342405,-13
0.020997732426303855,-10
0.021020408163265305,7
0.02104308390022676,-1
0.02106575963718821,-17
0.02108843537414966,1
0.021111111111111112,9
0.02113378684807256,-11
0.021156462585034015,-10
0.021179138321995465,7
0.021201814058956915,0
0.02122448979591837,-16
0.02124716553287982,-1
0.02126984126984127,6
0.021292517006802722,-8
0.021315192743764172,-8
0.021337868480725622,7
0.021360544217687075,1
0.021383219954648525,-14
0.02140589569160998,-2
0.02142857142857143,9
0.02145124716553288,-8
0.021473922902494332,-11
0.021496598639455782,8
0.021519274376417232,-1
0.021541950113378686,-16
0.021564625850340136,-4
0.02158730158730159,8
0.02160997732426304,-12
0.02163265306122449,-17
0.021655328798185942,6
0.021678004535147392,1
0.021700680272108842,-14
0.021723356009070296,-3
0.021746031746031746,11
0.021768707482993196,-9
0.02179138321995465,-14
0.0218140589569161,6
0.021836734693877553,3
0.021859410430839003,-14
0.021882086167800453,-4
0.021904761904761906,11
0.021927437641723356,-7
0.021950113378684806,-15
0.02197278911564626,8
0.02199546485260771,3
0.02201814058956916,-16
0.022040816326530613,-4
0.022063492063492063,9
0.022086167800453516,-6
0.022108843537414966,-14
0.022131519274376416,7
0.02215419501133787,9
0.02217687074829932,-11
0.02219954648526077,-8
0.022222222222222223,9
0.022244897959183673,-2
0.022267573696145123,-14
0.022290249433106576,3
0.022312925170068026,9
0.02233560090702948,-11
0.02235827664399093,-8
0.02238095238095238,6
0.022403628117913833,-4
0.022426303854875283,-14
0.022448979591836733,3
0.022471655328798187,5
0.022494331065759637,-12
0.02251700680272109,-7
0.02253968253968254,10
0.02256235827664399,-1
0.022585034013605444,-15
0.022607709750566893,5
0.022630385487528343,9
0.022653061224489797,-12
0.022675736961451247,-8
0.022698412698412697,11
0.02272108843537415,-2
0.0227437641723356,-16
0.022766439909297054,4
0.022789115646258504,8
0.022811791383219954,-11
0.022834467120181407,-9
0.022857142857142857,6
0.022879818594104307,-4
0.02290249433106576,-15
0.02292517006802721,-2
0.02294784580498866,5
0.022970521541950114,-12
0.022993197278911564,-10
0.023015873015873017,8
0.023038548752834467,-3
0.023061224489795917,-16
0.02308390022675737,2
0.02310657596371882,9
0.02312925170068027,-9
0.023151927437641724,-13
0.023174603174603174,9
0.023197278911564624,3
0.023219954648526078,-13
0.023242630385487528,-1
0.02326530612244898,11
0.02328798185941043,-6
0.02331065759637188,-12
0.023333333333333334,3
0.023356009070294784,0
0.023378684807256234,-12
0.023401360544217688,-2
0.023424036281179138,10
0.02344671201814059,-7
0.02346938775510204,-13
0.02349206349206349,6
0.023514739229024945,2
0.023537414965986395,-17
0.023560090702947845,-4
0.023582766439909298,11
0.023605442176870748,-4
0.023628117913832198,-14
0.02365079365079365,5
0.0236734693877551,8
0.023696145124716555,-11
0.023718820861678005,-6
0.023741496598639455,10
0.023764172335600908,-5
0.023786848072562358,-14
0.023809523809523808,3
0.02383219954648526,3
0.02385487528344671,-11
0.02387755102040816,-3
0.023900226757369615,9
0.023922902494331065,-1
0.02394557823129252,-11
0.02396825396825397,4
0.02399092970521542,7
0.024013605442176872,-13
0.024036281179138322,-10
0.024058956916099772,6
0.024081632653061225,-2
0.024104308390022675,-16
0.02412698412698413,1
0.02414965986394558,7
0.02417233560090703,-12
0.024195011337868482,-11
0.024217687074829932,7
0.024240362811791382,0
0.024263038548752835,-13
0.024285714285714285,0
0.024308390022675735,6
0.02433106575963719,-9
0.02435374149659864,-10
0.024376417233560092,5
0.024399092970521542,-2
0.024421768707482992,-14
0.024444444444444446,-1
0.024467120181405896,8
0.024489795918367346,-8
0.0245124716553288,-11
0.02453514739229025,5
0.0245578231292517,-2
0.024580498866213153,-18
0.024603174603174603,-4
0.024625850340136056,8
0.024648526077097506,-11
0.024671201814058956,-16
0.02469387755102041,2
0.02471655328798186,4
0.02473922902494331,-13
0.024761904761904763,-4
0.024784580498866213,9
0.024807256235827663,-4
0.024829931972789116,-12
0.024852607709750566,4
0.02487528344671202,1
0.02489795918367347,-12
0.02492063492063492,-5
0.024943310657596373,7
0.024965986394557823,-6
0.024988662131519273,-17
0.025011337868480726,1
0.025034013605442176,3
0.02505668934240363,-13
0.02507936507936508,-10
0.02510204081632653,7
0.025124716553287983,-5
0.025147392290249433,-15
0.025170068027210883,0
0.025192743764172337,6
0.025215419501133787,-8
0.025238095238095237,-9
0.02526077097505669,3
0.02528344671201814,-4
0.025306122448979593,-15
0.025328798185941043,-2
0.025351473922902493,6
0.025374149659863947,-12
0.025396825396825397,-5
0.025419501133786847,9
0.0254421768707483,-1
0.02546485260770975,-10
0.0254875283446712,0
0.025510204081632654,7
0.025532879818594104,-9
0.025555555555555557,-8
0.025578231292517007,9
0.025600907029478457,1
0.02562358276643991,-16
0.02564625850340136,-1
0.02566893424036281,7
0.025691609977324264,-5
0.025714285714285714,-8
0.025736961451247164,9
0.025759637188208617,4
0.025782312925170067,-13
0.02580498866213152,2
0.02582766439909297,9
0.02585034013605442,-3
0.025873015873015874,-6
0.025895691609977324,7
0.025918367346938774,5
0.025941043083900227,-7
0.025963718820861677,0
0.02598639455782313,9
0.02600907029478458,-4
0.02603174603174603,-8
0.026054421768707484,7
0.026077097505668934,5
0.026099773242630384,-12
0.026122448979591838,-4
0.026145124716553288,9
0.026167800453514738,-6
0.02619047619047619,-11
0.02621315192743764,2
0.026235827664399095,6
0.026258503401360545,-8
0.026281179138321994,-3
0.026303854875283448,11
0.026326530612244898,-2
0.026349206349206348,-8
0.0263718820861678,4
0.02639455782312925,6
0.0264172335600907,-6
0.026439909297052155,-4
0.026462585034013605,8
0.026485260770975058,1
0.026507936507936508,-11
0.026530612244897958,4
0.02655328798185941,7
0.02657596371882086,-10
0.02659863945578231,-7
0.026621315192743765,11
0.026643990929705215,1
0.02666666666666667,-12
0.02668934240362812,1
0.02671201814058957,8
0.026734693877551022,-6
0.026757369614512472,-7
0.02678004535147392,9
0.026802721088435375,2
0.026825396825396825,-11
0.026848072562358275,3
0.02687074829931973,10
0.02689342403628118,-8
0.026916099773242632,-6
0.026938775510204082,9
0.026961451247165532,2
0.026984126984126985,-11
0.027006802721088435,2
0.027029478458049885,13
0.02705215419501134,-6
0.02707482993197279,-8
0.02709750566893424,10
0.027120181405895692,3
0.027142857142857142,-14
